snapped_at,price,market_cap,total_volume
2017-07-07 00:00:00 UTC,2509.21820981689,41236052946.94410,260711000.65693900
2017-07-08 00:00:00 UTC,2563.19551359687,42128232902.263300,178182801.69270300
2017-07-09 00:00:00 UTC,2519.21739188349,41409824820.38930,117876420.56676100
2017-07-10 00:00:00 UTC,2363.51568155487,38856285254.84230,387541497.1273900
2017-07-11 00:00:00 UTC,2353.91066125207,38703498121.36670,420715282.36799100
2017-07-12 00:00:00 UTC,2387.32891171674,39258160520.55890,314834432.76192200
2017-07-13 00:00:00 UTC,2364.32126576467,38884514157.240400,233041527.6837670
2017-07-14 00:00:00 UTC,2228.72879099011,36658380771.82990,320113442.0299650
2017-07-15 00:00:00 UTC,2033.29108803266,33447052810.303900,463942211.44058700
2017-07-16 00:00:00 UTC,1927.09906562122,31704152052.833900,480771847.6159590
2017-07-17 00:00:00 UTC,2181.28608069932,35890008657.39430,495170862.90144100
2017-07-18 00:00:00 UTC,2303.88935545646,37911881677.64930,729320057.5415990
2017-07-19 00:00:00 UTC,2274.62136530529,37434637985.045900,577643323.797571
2017-07-20 00:00:00 UTC,2766.82511908244,45540558047.53740,1277986817.595830
2017-07-21 00:00:00 UTC,2658.07491237597,43755767266.33140,856653849.5198460
2017-07-22 00:00:00 UTC,2802.34788667742,46136314314.91940,631346052.4370110
2017-07-23 00:00:00 UTC,2731.60400741206,44977531723.6921,532874222.83885900
2017-07-24 00:00:00 UTC,2751.3470702262,45308735082.91260,356970178.1391710
2017-07-25 00:00:00 UTC,2563.74789523364,42223997194.01210,793382308.0821120
2017-07-26 00:00:00 UTC,2507.38968460757,41300436593.94770,583046427.0953550
2017-07-27 00:00:00 UTC,2649.44120113807,43645402712.15230,438390969.56700300
2017-07-28 00:00:00 UTC,2798.82931330334,46111586171.418300,1248796319.028300
2017-07-29 00:00:00 UTC,2720.10226250836,44819837646.14300,862355190.6244130
2017-07-30 00:00:00 UTC,2740.32359181287,45158066501.84350,373175816.24998500
2017-07-31 00:00:00 UTC,2871.3680152452,47322548226.26970,438125892.5058860
2017-08-01 00:00:00 UTC,2737.76379241919,45126045890.85250,745400937.0961410
2017-08-02 00:00:00 UTC,2697.8509023017,44473195322.900300,412594211.0343430
2017-08-03 00:00:00 UTC,2777.36799394604,45788833023.80790,339104668.1906750
2017-08-04 00:00:00 UTC,2845.89716230278,46925073392.63280,368080367.5107560
2017-08-05 00:00:00 UTC,3237.07069450803,53382167034.14340,1066264901.9573900
2017-08-06 00:00:00 UTC,3189.7324534615,52607099482.05990,489419318.3026010
2017-08-07 00:00:00 UTC,3356.70973808691,55367416610.36140,695546889.0949570
2017-08-08 00:00:00 UTC,3410.45008044914,56260701200.034200,803019985.1887340
2017-08-09 00:00:00 UTC,3330.89782529283,54954274834.24820,638922625.0771150
2017-08-10 00:00:00 UTC,3367.90538708821,55570438886.95550,424604065.32912600
2017-08-11 00:00:00 UTC,3562.58766284089,58788973716.33660,641330314.4333420
2017-08-12 00:00:00 UTC,3800.14062506336,62715286393.358200,988460078.2087520
2017-08-13 00:00:00 UTC,4023.25452207874,66405071142.320500,1549520790.332870
2017-08-14 00:00:00 UTC,4175.69529134641,68927834713.06960,1089626076.898880
2017-08-15 00:00:00 UTC,4149.30875941234,68500212180.10540,1908427436.1044500
2017-08-16 00:00:00 UTC,4262.5587912331,70376601817.48050,1755705435.2806100
2017-08-17 00:00:00 UTC,4286.91743450516,70778773053.66320,1774245121.0315000
2017-08-18 00:00:00 UTC,4097.68580247375,67671539511.38790,1515069151.8626500
2017-08-19 00:00:00 UTC,4115.21198836208,67968693045.18290,1710080500.0248800
2017-08-20 00:00:00 UTC,4001.22863247285,66092742688.79340,551798951.9672190
2017-08-21 00:00:00 UTC,3935.22993283277,65008176478.93850,712634899.3959900
2017-08-22 00:00:00 UTC,4008.41668521521,66221496790.766600,1402352816.7447000
2017-08-23 00:00:00 UTC,4069.0802390251,67231683430.31010,801748251.0347500
2017-08-24 00:00:00 UTC,4167.28917680219,68859869628.5617,686855777.303872
2017-08-25 00:00:00 UTC,4199.89203158457,69403950803.04050,689332055.0584040
2017-08-26 00:00:00 UTC,4123.51337132546,68147140643.37590,401970264.1835570
2017-08-27 00:00:00 UTC,4116.46873916326,68038485482.57390,348607397.3713810
2017-08-28 00:00:00 UTC,4216.24277330547,69694649043.72200,652038444.4811550
2017-08-29 00:00:00 UTC,4394.06343624723,72641940495.6991,864725915.097578
2017-08-30 00:00:00 UTC,4553.80652713686,75292523274.51770,674336659.4873830
2017-08-31 00:00:00 UTC,4702.93816308458,77767841900.02460,675647444.6830040
2017-09-01 00:00:00 UTC,4863.19304868405,80428274476.4107,909131411.605347
2017-09-02 00:00:00 UTC,4556.5977768913,75367266379.22630,1475097323.458510
2017-09-03 00:00:00 UTC,4632.46233076675,76631058145.99940,1007165501.0854600
2017-09-04 00:00:00 UTC,4317.18518771612,71425022760.39120,1554585273.636070
2017-09-05 00:00:00 UTC,4447.87559221093,73598219046.08560,1626968192.530410
2017-09-06 00:00:00 UTC,4592.25027789782,75996461011.38930,1060025861.6307500
2017-09-07 00:00:00 UTC,4584.82027519271,75883474995.22140,669892692.7226960
2017-09-08 00:00:00 UTC,4285.20793872097,70933796921.03750,1477975497.7897300
2017-09-09 00:00:00 UTC,4245.60734112386,70287354161.79590,787822375.6637350
2017-09-10 00:00:00 UTC,4132.6646422833,68424784707.49240,997139675.398169
2017-09-11 00:00:00 UTC,4164.97621199409,68968724069.36710,771493043.3837390
2017-09-12 00:00:00 UTC,4130.95628475182,68415142331.638600,1062536773.8295200
2017-09-13 00:00:00 UTC,3883.65200134942,64328714659.05180,1545425745.1412100
2017-09-14 00:00:00 UTC,3100.66815470405,51366093442.36450,1950938472.0145100
2017-09-15 00:00:00 UTC,3587.9431219159,59446207725.41730,3308099534.339310
2017-09-16 00:00:00 UTC,3606.27519721432,59757602841.68000,1399781741.4877700
2017-09-17 00:00:00 UTC,3553.43231625865,58889832717.23170,846880197.8947360
2017-09-18 00:00:00 UTC,4012.28582499344,66500676482.32740,1282809663.1080600
2017-09-19 00:00:00 UTC,3898.93473248234,64629619385.94210,942656241.4373350
2017-09-20 00:00:00 UTC,3858.02095060051,63957210363.29380,676074373.1781090
2017-09-21 00:00:00 UTC,3628.05858753461,60152757874.00040,913652257.307351
2017-09-22 00:00:00 UTC,3622.1830393146,60061814860.04740,767837732.7568980
2017-09-23 00:00:00 UTC,3763.41140627887,62411285738.3069,578068211.7796990
2017-09-24 00:00:00 UTC,3672.30507973319,60907151775.202800,429544014.3865630
2017-09-25 00:00:00 UTC,3866.70515274174,64137374771.87550,800311260.7601420
2017-09-26 00:00:00 UTC,3852.93520487706,63915425115.126800,544391497.5833490
2017-09-27 00:00:00 UTC,4134.21241496119,68589320812.824800,936452128.5755140
2017-09-28 00:00:00 UTC,4134.88495085993,68609525756.87620,852500405.3533720
2017-09-29 00:00:00 UTC,4130.41524600294,68544241007.41880,829225349.3886600
2017-09-30 00:00:00 UTC,4297.79117003372,71329258156.47790,720251082.9981890
2017-10-01 00:00:00 UTC,4347.57873545332,72162524814.14320,682387248.0889000
2017-10-02 00:00:00 UTC,4383.32549736353,72763860755.0592,738468958.9611620
2017-10-03 00:00:00 UTC,4319.06921246641,71707074498.61320,760685985.6944160
2017-10-04 00:00:00 UTC,4231.46418703684,70259971867.79240,573368922.9375940
2017-10-05 00:00:00 UTC,4290.38040438142,71244448102.50620,713160614.1358170
2017-10-06 00:00:00 UTC,4347.54723950876,72202651600.90870,623863525.065278
2017-10-07 00:00:00 UTC,4405.0162007055,73165830198.24250,468192424.3612090
2017-10-08 00:00:00 UTC,4562.32193109848,75788890435.07800,771225396.3362140
2017-10-09 00:00:00 UTC,4758.72164979337,79061044585.54330,1128809802.8032500
2017-10-10 00:00:00 UTC,4769.47734676417,79249573590.62790,1134289150.2871700
2017-10-11 00:00:00 UTC,4807.92589489803,79896727838.75770,836737765.8088200
2017-10-12 00:00:00 UTC,5331.61930195449,88609513441.24540,2084912155.2398600
2017-10-13 00:00:00 UTC,5610.49316222874,93253757323.27050,3174154333.22038
2017-10-14 00:00:00 UTC,5679.21622165638,94406037193.81060,2311782991.9538400
2017-10-15 00:00:00 UTC,5684.04710411913,94500193338.09780,1665374310.9042100
2017-10-16 00:00:00 UTC,5728.93275055115,95258545426.38310,1060235879.6212600
2017-10-17 00:00:00 UTC,5643.85907705172,93855824390.12390,1106795866.7539900
2017-10-18 00:00:00 UTC,5592.78222421231,93017336298.87630,2100240729.7126200
2017-10-19 00:00:00 UTC,5696.38014134367,94752516351.64400,1229468606.297800
2017-10-20 00:00:00 UTC,5952.7713587923,99030673396.69300,1843078157.4676600
2017-10-21 00:00:00 UTC,6043.96673129542,100559216276.95700,1763987336.866070
2017-10-22 00:00:00 UTC,6003.4640189335,99899292227.65870,1799855389.6500700
2017-10-23 00:00:00 UTC,5959.98304059248,99188570754.3323,2039339670.519880
2017-10-24 00:00:00 UTC,5550.08158528565,92378194194.24740,2240037527.3631600
2017-10-25 00:00:00 UTC,5704.87480650775,94967978387.47090,1621897626.2100500
2017-10-26 00:00:00 UTC,5883.05318447111,97947023064.89770,1501048614.382050
2017-10-27 00:00:00 UTC,5775.51666530736,96164443214.40040,1332315431.0582100
2017-10-28 00:00:00 UTC,5734.30745398276,95484533854.62120,892992277.0600400
2017-10-29 00:00:00 UTC,6123.54977135535,101977770673.5450,1942980852.5876100
2017-10-30 00:00:00 UTC,6104.38870915078,101669814828.64800,1307795534.5843000
2017-10-31 00:00:00 UTC,6368.65164135745,106082152741.21800,1800486324.20211
2017-11-01 00:00:00 UTC,6714.78898671902,111860407349.42300,2095690342.820860
2017-11-02 00:00:00 UTC,7059.7938605488,117621545279.66500,4363333285.959420
2017-11-03 00:00:00 UTC,7234.73838202036,120546744685.76000,2826731064.9064700
2017-11-04 00:00:00 UTC,7390.53522652395,123154674357.55300,2043449643.0088500
2017-11-05 00:00:00 UTC,7416.26795098255,123596829565.80900,1942850008.8349400
2017-11-06 00:00:00 UTC,7103.04608116249,118388777524.7120,2653734034.8498200
2017-11-07 00:00:00 UTC,7166.74137167631,119464110442.1780,1829995407.419030
2017-11-08 00:00:00 UTC,7461.82443491069,124396351241.9000,3478638875.179310
2017-11-09 00:00:00 UTC,7186.29277509382,119816786360.01400,2330693500.643120
2017-11-10 00:00:00 UTC,6656.83969350681,110999386930.46300,3886426125.5147700
2017-11-11 00:00:00 UTC,6365.39785208573,106146109132.28400,3148369501.39065
2017-11-12 00:00:00 UTC,5866.51312938529,97832172888.05260,6001017946.926170
2017-11-13 00:00:00 UTC,6423.09140246102,107125442451.24000,4636291555.878800
2017-11-14 00:00:00 UTC,6652.21677956026,110957725266.311,1824550614.66447
2017-11-15 00:00:00 UTC,7297.66883633256,121737427357.354,2935591360.13778
2017-11-16 00:00:00 UTC,7814.9444036566,130381304858.568,3413089663.2046
2017-11-17 00:00:00 UTC,7783.54246476388,129865386010.109,3245859431.04955
2017-11-18 00:00:00 UTC,7827.63146946899,130622715624.408,2227536660.24511
2017-11-19 00:00:00 UTC,8011.14742989044,133701043637.728,1572771188.84144
2017-11-20 00:00:00 UTC,8220.50996617654,137213053125.934,1706394365.70662
2017-11-21 00:00:00 UTC,8114.13367954416,135455116259.548,2901936853.36067
2017-11-22 00:00:00 UTC,8257.12389528835,137857431278.079,1528137247.48478
2017-11-23 00:00:00 UTC,8117.66434762603,135545106327.703,1550586714.56084
2017-11-24 00:00:00 UTC,8278.12843633886,138239984963.008,2135298893.09068
2017-11-25 00:00:00 UTC,8743.1593779107,146022669794.181,2124257198.58414
2017-11-26 00:00:00 UTC,9342.98864142167,156058041450.11,3493015606.59397
2017-11-27 00:00:00 UTC,9831.40292992241,164237026935.379,3629754499.83265
2017-11-28 00:00:00 UTC,10257.0674169803,171368281967.209,3453118781.61612
2017-11-29 00:00:00 UTC,9875.89230818829,165021094137.072,10258439067.6534
2017-11-30 00:00:00 UTC,10406.18772373,173903131019.367,7443964832.98962
2017-12-01 00:00:00 UTC,10995.7235531179,183780731163.873,5021611419.94158
2017-12-02 00:00:00 UTC,11162.5450307617,186591841366.624,3178820954.9194
2017-12-03 00:00:00 UTC,11256.7018287538,188190520506.165,5761492455.64625
2017-12-04 00:00:00 UTC,11634.9849554034,194541160318.899,3216349724.23645
2017-12-05 00:00:00 UTC,12174.2537397926,203585321680.101,3131952573.50185
2017-12-06 00:00:00 UTC,13876.4735794148,232080024191.322,5086411370.06241
2017-12-07 00:00:00 UTC,18491.1815542282,309298517515.443,16482921408.0842
2017-12-08 00:00:00 UTC,16908.0049521112,282850210542.754,24144297784.1442
2017-12-09 00:00:00 UTC,15266.4263894651,255421618137.278,7307194000.11675
2017-12-10 00:00:00 UTC,15808.5098961544,264523195368.976,10474626172.7887
2017-12-11 00:00:00 UTC,17106.5051488871,286279279595.202,7710546749.544
2017-12-12 00:00:00 UTC,17249.920214656,288713846623.762,4686094939.5687
2017-12-13 00:00:00 UTC,16525.0444892988,276619329724.168,4407769522.20181
2017-12-14 00:00:00 UTC,16865.3616648753,282355027769.183,4117594354.00804
2017-12-15 00:00:00 UTC,17978.6305581344,301031043805.055,6146229228.58011
2017-12-16 00:00:00 UTC,19665.3949272416,329315720181.841,5116192713.25694
2017-12-17 00:00:00 UTC,19423.5801532525,325311461891.215,4251128480.35423
2017-12-18 00:00:00 UTC,19188.0539569348,321409248360.935,5411492204.5264
2017-12-19 00:00:00 UTC,18174.1867596316,304459646943.618,6141309845.2726
2017-12-20 00:00:00 UTC,17059.8883502646,285821795917.542,7509260354.08289
2017-12-21 00:00:00 UTC,16355.2382257401,274043056258.078,5580926436.9909
2017-12-22 00:00:00 UTC,14084.8249267767,236028031210.852,12164204097.121
2017-12-23 00:00:00 UTC,15241.9164656487,255444795621.567,5076754666.02441
2017-12-24 00:00:00 UTC,14451.1145466743,242218743695.445,4129411907.77252
2017-12-25 00:00:00 UTC,14302.7537081839,239755987703.759,2485439206.78209
2017-12-26 00:00:00 UTC,16616.6820570844,278573473665.536,4255570625.9614
2017-12-27 00:00:00 UTC,16373.0810795739,274522325686.838,4950722889.35151
2017-12-28 00:00:00 UTC,15067.8994980567,252666630245.445,5266566467.59302
2017-12-29 00:00:00 UTC,15096.5594360709,253178163423.298,3753038183.65771
2017-12-30 00:00:00 UTC,13620.3618741461,228445816988.881,3600481281.03768
2017-12-31 00:00:00 UTC,14839.5907854184,248925602660.692,2921202870.14992
2018-01-01 00:00:00 UTC,14093.6068305274,236440337971.831,2345478673.51547
2018-01-02 00:00:00 UTC,15321.9328517642,257079617264.841,4130217904.20997
2018-01-03 00:00:00 UTC,15583.8855377593,261505188675.85800,3310355625.1255900
2018-01-04 00:00:00 UTC,15976.365194174,268124738814.99700,4217387187.5256400
2018-01-05 00:00:00 UTC,18336.9229801691,307774011688.3520,6275687595.940330
2018-01-06 00:00:00 UTC,18343.6624934071,307926110569.5280,4240919830.5153000
2018-01-07 00:00:00 UTC,17039.8739138488,286074127681.1380,3044989246.796490
2018-01-08 00:00:00 UTC,15900.3650216006,266976271422.5620,5752981089.536740
2018-01-09 00:00:00 UTC,15604.7234082405,262044268423.30500,4214092201.8070700
2018-01-10 00:00:00 UTC,15509.2701268168,260474112841.84500,4969472882.941220
2018-01-11 00:00:00 UTC,14050.5696063543,236008991341.7290,5833888113.053880
2018-01-12 00:00:00 UTC,14759.294629915,247945818276.33100,4021952802.5977000
2018-01-13 00:00:00 UTC,15193.3148979847,255265724750.92700,3134247725.132480
2018-01-14 00:00:00 UTC,14476.5889713691,243252295974.26100,3336056550.553210
2018-01-15 00:00:00 UTC,14411.9977069182,242193794408.73300,3222958351.447810
2018-01-16 00:00:00 UTC,11723.9135206658,197043955228.79200,9677283153.059650
2018-01-17 00:00:00 UTC,11415.3928442768,191882616843.4470,10225958520.621700
2018-01-18 00:00:00 UTC,11569.4249920858,194496634731.3020,6558304864.2233300
2018-01-19 00:00:00 UTC,11758.4693327652,197698672432.58100,4208563477.4581600
2018-01-20 00:00:00 UTC,13260.2711872786,222978421656.46300,4520485016.427380
2018-01-21 00:00:00 UTC,11703.5048628599,196828374433.09200,4319501969.014790
2018-01-22 00:00:00 UTC,10991.5950130802,184878210439.39800,5012581424.290010
2018-01-23 00:00:00 UTC,10894.0009053405,183260375707.76200,4779406610.509540
2018-01-24 00:00:00 UTC,11277.1159704489,189730563330.71300,3582338295.944430
2018-01-25 00:00:00 UTC,11225.2544568853,188880475665.0270,3204496193.302370
2018-01-26 00:00:00 UTC,11044.9072365744,185867144988.1320,4616389063.310400
2018-01-27 00:00:00 UTC,11456.2135062799,192805209257.31400,2894314081.3754000
